seqName,region_final,clade,source
EPI_ISL_3722786|Victoria|HA|NorthChina|2021-05-19,North China,V1A.3a.1,GISAID
EPI_ISL_2696059|Victoria|HA|NorthChina|2021-03-29,North China,V1A.3a.2,GISAID
EPI_ISL_3722738|Victoria|HA|NorthChina|2021-03-31,North China,V1A.3a.2,GISAID
EPI_ISL_14033636|Victoria|HA|NorthChina|2021-12-27,North China,V1A.3a.2,GISAID
EPI_ISL_7189134|Victoria|HA|NorthChina|2021-09-06,North China,V1A.3a.1,GISAID
EPI_ISL_2844842|Victoria|HA|NorthChina|2021-04-14,North China,V1A.3a.2,GISAID
EPI_ISL_14033409|Victoria|HA|NorthChina|2022-02-07,North China,V1A.3a.2,GISAID
EPI_ISL_14033493|Victoria|HA|NorthChina|2022-02-02,North China,V1A.3a.2,GISAID
EPI_ISL_14033269|Victoria|HA|NorthChina|2022-03-15,North China,V1A.3a.2,GISAID
EPI_ISL_14033511|Victoria|HA|NorthChina|2022-01-03,North China,V1A.3a.1,GISAID
EPI_ISL_14033472|Victoria|HA|NorthChina|2022-02-08,North China,V1A.3a.2,GISAID
EPI_ISL_14033448|Victoria|HA|NorthChina|2022-02-11,North China,V1A.3a.1,GISAID
EPI_ISL_14033469|Victoria|HA|NorthChina|2022-02-02,North China,V1A.3a.2,GISAID
EPI_ISL_17526599|Victoria|HA|NorthChina|2022-02-23,North China,V1A.3a.2,GISAID
EPI_ISL_14033267|Victoria|HA|NorthChina|2022-03-21,North China,V1A.3a.2,GISAID
EPI_ISL_9849526|Victoria|HA|NorthChina|2022-01-04,North China,V1A.3a.2,GISAID
EPI_ISL_14033421|Victoria|HA|NorthChina|2022-02-03,North China,V1A.3a.2,GISAID
EPI_ISL_14033369|Victoria|HA|NorthChina|2022-03-08,North China,V1A.3a.2,GISAID
EPI_ISL_14033384|Victoria|HA|NorthChina|2022-02-13,North China,V1A.3a.2,GISAID
EPI_ISL_14033426|Victoria|HA|NorthChina|2022-02-08,North China,V1A.3a.2,GISAID
EPI_ISL_14033373|Victoria|HA|NorthChina|2022-03-03,North China,V1A.3a.2,GISAID
EPI_ISL_87790|Victoria|HA|NorthernAmerica|2011-01-04,Northern America,V1A,GISAID
EPI_ISL_98939|Victoria|HA|NorthernAmerica|2011-01-12,Northern America,V1A,GISAID
EPI_ISL_88884|Victoria|HA|NorthernAmerica|2011-01-14,Northern America,V1A,GISAID
CY175793|BV|HA|NorthernAmerica|2011-02-14,Northern America,V1A,GenBank
EPI_ISL_88908|Victoria|HA|NorthernAmerica|2011-02-10,Northern America,V1A,GISAID
EPI_ISL_87412|Victoria|HA|NorthernAmerica|2011-02-01,Northern America,V1A,GISAID
EPI_ISL_93501|Victoria|HA|NorthernAmerica|2011-03-30,Northern America,V1A,GISAID
EPI_ISL_100081|Victoria|HA|NorthernAmerica|2011-10-19,Northern America,V1A,GISAID
CY173756|BV|HA|NorthernAmerica|2011-04-09,Northern America,V1A,GenBank
EPI_ISL_88912|Victoria|HA|NorthernAmerica|2011-01-31,Northern America,V1A,GISAID
EPI_ISL_87799|Victoria|HA|NorthernAmerica|2011-01-05,Northern America,V1A,GISAID
EPI_ISL_88911|Victoria|HA|NorthernAmerica|2011-01-15,Northern America,V1A,GISAID
CY173892|BV|HA|NorthernAmerica|2011-01-25,Northern America,V1A,GenBank
EPI_ISL_88907|Victoria|HA|NorthernAmerica|2011-02-07,Northern America,V1A,GISAID
CY175665|BV|HA|NorthernAmerica|2011-02-03,Northern America,V1A,GenBank
EPI_ISL_105778|Victoria|HA|NorthernAmerica|2012-01-18,Northern America,V1A,GISAID
EPI_ISL_117373|Victoria|HA|NorthernAmerica|2012-03-14,Northern America,V1A,GISAID
EPI_ISL_128364|Victoria|HA|NorthernAmerica|2012-07-24,Northern America,V1A,GISAID
EPI_ISL_133996|Victoria|HA|NorthernAmerica|2012-12-11,Northern America,V1A,GISAID
EPI_ISL_128380|Victoria|HA|NorthernAmerica|2012-07-24,Northern America,V1A,GISAID
EPI_ISL_117031|Victoria|HA|NorthernAmerica|2012-02-14,Northern America,V1A,GISAID
EPI_ISL_120322|Victoria|HA|NorthernAmerica|2012-02-11,Northern America,V1A,GISAID
EPI_ISL_131839|Victoria|HA|NorthernAmerica|2012-10-30,Northern America,V1A,GISAID
EPI_ISL_125940|Victoria|HA|NorthernAmerica|2012-06-13,Northern America,V1A,GISAID
EPI_ISL_132283|Victoria|HA|NorthernAmerica|2012-04-26,Northern America,V1A,GISAID
EPI_ISL_107109|Victoria|HA|NorthernAmerica|2012-01-18,Northern America,V1B,GISAID
CY120809|BV|HA|NorthernAmerica|2012-04-09,Northern America,V1A,GenBank
EPI_ISL_129778|Victoria|HA|NorthernAmerica|2012-10-13,Northern America,V1A,GISAID
CY112223|BV|HA|NorthernAmerica|2012-02-06,Northern America,V1A,GenBank
EPI_ISL_134556|Victoria|HA|NorthernAmerica|2012-12-30,Northern America,V1A,GISAID
EPI_ISL_139926|Victoria|HA|NorthernAmerica|2013-03-01,Northern America,V1A,GISAID
EPI_ISL_153139|Victoria|HA|NorthernAmerica|2013-10-27,Northern America,V1A,GISAID
EPI_ISL_196065|Victoria|HA|NorthernAmerica|2013-02-19,Northern America,V1A,GISAID
KM654819|BV|HA|NorthernAmerica|2013-03-05,Northern America,V1A,GenBank
CY147265|BV|HA|NorthernAmerica|2013-03-20,Northern America,V1A,GenBank
EPI_ISL_151767|Victoria|HA|NorthernAmerica|2013-11-02,Northern America,V1A,GISAID
EPI_ISL_138960|Victoria|HA|NorthernAmerica|2013-03-02,Northern America,V1A,GISAID
CY172015|BV|HA|NorthernAmerica|2013-04-13,Northern America,V1A,GenBank
EPI_ISL_151850|Victoria|HA|NorthernAmerica|2013-11-07,Northern America,V1A,GISAID
EPI_ISL_138566|Victoria|HA|NorthernAmerica|2013-02-04,Northern America,V1A,GISAID
MT269952|BV|HA|NorthernAmerica|2013-02-19,Northern America,V1A,GenBank
EPI_ISL_138959|Victoria|HA|NorthernAmerica|2013-02-20,Northern America,V1A,GISAID
CY172031|BV|HA|NorthernAmerica|2013-04-17,Northern America,V1A,GenBank
CY141310|BV|HA|NorthernAmerica|2013-01-17,Northern America,V1A,GenBank
EPI_ISL_154845|Victoria|HA|NorthernAmerica|2013-12-11,Northern America,V1A,GISAID
EPI_ISL_172228|Victoria|HA|NorthernAmerica|2014-11-30,Northern America,V1A,GISAID
EPI_ISL_164888|Victoria|HA|NorthernAmerica|2014-06-10,Northern America,V1A,GISAID
CY189820|BV|HA|NorthernAmerica|2014-05-12,Northern America,V1A,GenBank
EPI_ISL_159506|Victoria|HA|NorthernAmerica|2014-02-24,Northern America,V1A,GISAID
CY193637|BV|HA|NorthernAmerica|2014-12-15,Northern America,V1A,GenBank
EPI_ISL_169180|Victoria|HA|NorthernAmerica|2014-10-27,Northern America,V1A,GISAID
EPI_ISL_161026|Victoria|HA|NorthernAmerica|2014-04-11,Northern America,V1A,GISAID
EPI_ISL_163529|Victoria|HA|NorthernAmerica|2014-05-06,Northern America,V1A,GISAID
EPI_ISL_159504|Victoria|HA|NorthernAmerica|2014-03-25,Northern America,V1A,GISAID
MH613838|BV|HA|NorthernAmerica|2014-02-25,Northern America,V1A,GenBank
CY187733|BV|HA|NorthernAmerica|2014-02-03,Northern America,V1A,GenBank
EPI_ISL_164371|Victoria|HA|NorthernAmerica|2014-05-13,Northern America,V1A,GISAID
CY187771|BV|HA|NorthernAmerica|2014-03-31,Northern America,V1A,GenBank
EPI_ISL_170138|Victoria|HA|NorthernAmerica|2014-12-15,Northern America,V1A,GISAID
EPI_ISL_159607|Victoria|HA|NorthernAmerica|2014-03-26,Northern America,V1A,GISAID
EPI_ISL_197431|Victoria|HA|NorthernAmerica|2015-04-14,Northern America,V1A,GISAID
KT374352|BV|HA|NorthernAmerica|2015-06-15,Northern America,V1A,GenBank
EPI_ISL_200790|Victoria|HA|NorthernAmerica|2015-05-29,Northern America,V1A,GISAID
EPI_ISL_194869|Victoria|HA|NorthernAmerica|2015-06-30,Northern America,V1A,GISAID
EPI_ISL_195477|Victoria|HA|NorthernAmerica|2015-04-17,Northern America,V1A,GISAID
EPI_ISL_207257|Victoria|HA|NorthernAmerica|2015-11-22,Northern America,V1A,GISAID
KT313448|BV|HA|NorthernAmerica|2015-02-27,Northern America,V1A,GenBank
EPI_ISL_205691|Victoria|HA|NorthernAmerica|2015-11-26,Northern America,V1A,GISAID
EPI_ISL_197438|Victoria|HA|NorthernAmerica|2015-04-12,Northern America,V1A,GISAID
EPI_ISL_193236|Victoria|HA|NorthernAmerica|2015-05-06,Northern America,V1A,GISAID
EPI_ISL_195488|Victoria|HA|NorthernAmerica|2015-04-14,Northern America,V1A,GISAID
EPI_ISL_222290|Victoria|HA|NorthernAmerica|2015-12-23,Northern America,V1A,GISAID
EPI_ISL_211592|Victoria|HA|NorthernAmerica|2015-12-30,Northern America,V1A,GISAID
EPI_ISL_207235|Victoria|HA|NorthernAmerica|2015-12-17,Northern America,V1A,GISAID
EPI_ISL_182724|Victoria|HA|NorthernAmerica|2015-04-12,Northern America,V1A,GISAID
EPI_ISL_222379|Victoria|HA|NorthernAmerica|2016-03-28,Northern America,V1A,GISAID
MF196061|BV|HA|NorthernAmerica|2016-02-24,Northern America,V1A,GenBank
EPI_ISL_229262|Victoria|HA|NorthernAmerica|2016-03-17,Northern America,V1A,GISAID
EPI_ISL_247629|Victoria|HA|NorthernAmerica|2016-12-21,Northern America,V1A,GISAID
CY208400|BV|HA|NorthernAmerica|2016-02-24,Northern America,V1A,GenBank
EPI_ISL_222392|Victoria|HA|NorthernAmerica|2016-03-28,Northern America,V1A,GISAID
MF195984|BV|HA|NorthernAmerica|2016-01-20,Northern America,V1A,GenBank
EPI_ISL_232253|Victoria|HA|NorthernAmerica|2016-02-22,Northern America,V1A,GISAID
CY209906|BV|HA|NorthernAmerica|2016-03-28,Northern America,V1A,GenBank
MF195852|BV|HA|NorthernAmerica|2016-03-01,Northern America,V1A,GenBank
MF195770|BV|HA|NorthernAmerica|2016-02-23,Northern America,V1A,GenBank
EPI_ISL_217732|Victoria|HA|NorthernAmerica|2016-01-28,Northern America,V1A,GISAID
EPI_ISL_225173|Victoria|HA|NorthernAmerica|2016-03-15,Northern America,V1A,GISAID
EPI_ISL_225264|Victoria|HA|NorthernAmerica|2016-05-02,Northern America,V1A,GISAID
MF195754|BV|HA|NorthernAmerica|2016-01-27,Northern America,V1A,GenBank
EPI_ISL_248983|Victoria|HA|NorthernAmerica|2017-01-18,Northern America,V1A.1,GISAID
EPI_ISL_287380|Victoria|HA|NorthernAmerica|2017-02-08,Northern America,V1A,GISAID
EPI_ISL_247698|Victoria|HA|NorthernAmerica|2017-01-09,Northern America,V1A,GISAID
CY235001|BV|HA|NorthernAmerica|2017-01-06,Northern America,V1A,GenBank
EPI_ISL_270113|Victoria|HA|NorthernAmerica|2017-04-03,Northern America,V1A.1,GISAID
EPI_ISL_266877|Victoria|HA|NorthernAmerica|2017-04-24,Northern America,V1A,GISAID
EPI_ISL_266668|Victoria|HA|NorthernAmerica|2017-04-21,Northern America,V1A,GISAID
EPI_ISL_266896|Victoria|HA|NorthernAmerica|2017-05-07,Northern America,V1A.1,GISAID
EPI_ISL_273802|Victoria|HA|NorthernAmerica|2017-04-19,Northern America,V1A,GISAID
EPI_ISL_296373|Victoria|HA|NorthernAmerica|2017-11-06,Northern America,V1A.1,GISAID
EPI_ISL_276355|Victoria|HA|NorthernAmerica|2017-05-09,Northern America,V1A,GISAID
EPI_ISL_247682|Victoria|HA|NorthernAmerica|2017-01-10,Northern America,V1A,GISAID
EPI_ISL_265975|Victoria|HA|NorthernAmerica|2017-03-30,Northern America,V1A,GISAID
EPI_ISL_274393|Victoria|HA|NorthernAmerica|2017-07-05,Northern America,V1A.1,GISAID
EPI_ISL_268815|Victoria|HA|NorthernAmerica|2017-06-03,Northern America,V1A.1,GISAID
EPI_ISL_358406|Victoria|HA|NorthernAmerica|2018-02-26,Northern America,V1A,GISAID
EPI_ISL_303003|Victoria|HA|NorthernAmerica|2018-01-29,Northern America,V1A.1,GISAID
EPI_ISL_307778|Victoria|HA|NorthernAmerica|2018-03-20,Northern America,V1A.1,GISAID
EPI_ISL_303015|Victoria|HA|NorthernAmerica|2018-01-29,Northern America,V1A.1,GISAID
EPI_ISL_313086|Victoria|HA|NorthernAmerica|2018-04-27,Northern America,V1A.1,GISAID
MH706165|BV|HA|NorthernAmerica|2018-01-29,Northern America,V1A.1,GenBank
EPI_ISL_303013|Victoria|HA|NorthernAmerica|2018-02-07,Northern America,V1A.1,GISAID
EPI_ISL_316063|Victoria|HA|NorthernAmerica|2018-04-24,Northern America,V1A,GISAID
EPI_ISL_358303|Victoria|HA|NorthernAmerica|2018-03-05,Northern America,V1A.1,GISAID
EPI_ISL_313080|Victoria|HA|NorthernAmerica|2018-04-26,Northern America,V1A.1,GISAID
EPI_ISL_307779|Victoria|HA|NorthernAmerica|2018-03-21,Northern America,V1A.1,GISAID
EPI_ISL_309127|Victoria|HA|NorthernAmerica|2018-03-06,Northern America,V1A.1,GISAID
EPI_ISL_312888|Victoria|HA|NorthernAmerica|2018-04-11,Northern America,V1A,GISAID
EPI_ISL_376397|Victoria|HA|NorthernAmerica|2018-12-05,Northern America,V1A.3,GISAID
EPI_ISL_308106|Victoria|HA|NorthernAmerica|2018-01-29,Northern America,V1A.1,GISAID
EPI_ISL_435961|Victoria|HA|NorthernAmerica|2019-12-22,Northern America,V1A.3,GISAID
EPI_ISL_402934|Victoria|HA|NorthernAmerica|2019-12-11,Northern America,V1A.3,GISAID
EPI_ISL_403134|Victoria|HA|NorthernAmerica|2019-11-05,Northern America,V1A.3,GISAID
EPI_ISL_414359|Victoria|HA|NorthernAmerica|2019-12-27,Northern America,V1A.3,GISAID
EPI_ISL_412604|Victoria|HA|NorthernAmerica|2019-12-06,Northern America,V1A.3,GISAID
EPI_ISL_405783|Victoria|HA|NorthernAmerica|2019-12-25,Northern America,V1A.3,GISAID
EPI_ISL_358201|Victoria|HA|NorthernAmerica|2019-04-27,Northern America,V1A.3,GISAID
EPI_ISL_357991|Victoria|HA|NorthernAmerica|2019-04-29,Northern America,V1A.3,GISAID
EPI_ISL_412607|Victoria|HA|NorthernAmerica|2019-12-10,Northern America,V1A.3,GISAID
EPI_ISL_411749|Victoria|HA|NorthernAmerica|2019-12-28,Northern America,V1A.3,GISAID
EPI_ISL_412729|Victoria|HA|NorthernAmerica|2019-12-10,Northern America,V1A.3,GISAID
EPI_ISL_17718205|Victoria|HA|NorthernAmerica|2019-03-06,Northern America,V1A.3,GISAID
EPI_ISL_391344|Victoria|HA|NorthernAmerica|2019-08-11,Northern America,V1A.3,GISAID
EPI_ISL_354386|Victoria|HA|NorthernAmerica|2019-03-28,Northern America,V1A.1,GISAID
EPI_ISL_405545|Victoria|HA|NorthernAmerica|2019-12-04,Northern America,V1A.3,GISAID
EPI_ISL_428156|Victoria|HA|NorthernAmerica|2020-01-27,Northern America,V1A.3,GISAID
EPI_ISL_2305780|Victoria|HA|NorthernAmerica|2020-01-31,Northern America,V1A.3,GISAID
EPI_ISL_496600|Victoria|HA|NorthernAmerica|2020-03-20,Northern America,V1A.3,GISAID
EPI_ISL_2307374|Victoria|HA|NorthernAmerica|2020-01-02,Northern America,V1A.1,GISAID
EPI_ISL_414969|Victoria|HA|NorthernAmerica|2020-01-14,Northern America,V1A.3,GISAID
EPI_ISL_2557881|Victoria|HA|NorthernAmerica|2020-01-24,Northern America,V1A.3,GISAID
EPI_ISL_414954|Victoria|HA|NorthernAmerica|2020-01-20,Northern America,V1A.3,GISAID
EPI_ISL_463847|Victoria|HA|NorthernAmerica|2020-02-28,Northern America,V1A.3,GISAID
EPI_ISL_2258216|Victoria|HA|NorthernAmerica|2020-01-13,Northern America,V1A.3,GISAID
EPI_ISL_2308153|Victoria|HA|NorthernAmerica|2020-02-10,Northern America,V1A.3,GISAID
MZ951460|BV|HA|NorthernAmerica|2020-02-13,Northern America,V1A.3,GenBank
MZ853071|BV|HA|NorthernAmerica|2020-02-13,Northern America,V1A.3,GenBank
EPI_ISL_414986|Victoria|HA|NorthernAmerica|2020-01-16,Northern America,V1A.3,GISAID
EPI_ISL_424784|Victoria|HA|NorthernAmerica|2020-02-14,Northern America,V1A.3,GISAID
EPI_ISL_409609|Victoria|HA|NorthernAmerica|2020-01-10,Northern America,V1A.3,GISAID
EPI_ISL_15763833|Victoria|HA|NorthernAmerica|2021-10-03,Northern America,V1A.3,GISAID
EPI_ISL_8544587|Victoria|HA|NorthernAmerica|2021-11-01,Northern America,V1A.3a.2,GISAID
EPI_ISL_11044022|Victoria|HA|NorthernAmerica|2021-10-15,Northern America,V1A.3a.2,GISAID
EPI_ISL_7261773|Victoria|HA|NorthernAmerica|2021-10-31,Northern America,V1A.3a.2,GISAID
EPI_ISL_2625868|Victoria|HA|NorthernAmerica|2021-05-17,Northern America,V1A.3,GISAID
EPI_ISL_14057715|Victoria|HA|NorthernAmerica|2021-07-17,Northern America,V1A.3a.2,GISAID
EPI_ISL_15763837|Victoria|HA|NorthernAmerica|2021-10-08,Northern America,V1A.3a.2,GISAID
EPI_ISL_16947026|Victoria|HA|NorthernAmerica|2021-03-11,Northern America,V1A.3a.2,GISAID
EPI_ISL_6307004|Victoria|HA|NorthernAmerica|2021-09-27,Northern America,V1A.3,GISAID
EPI_ISL_8544514|Victoria|HA|NorthernAmerica|2021-12-03,Northern America,V1A.3a.2,GISAID
EPI_ISL_5978341|Victoria|HA|NorthernAmerica|2021-09-17,Northern America,V1A.3,GISAID
EPI_ISL_13912922|Victoria|HA|NorthernAmerica|2021-07-17,Northern America,V1A.3a.2,GISAID
EPI_ISL_8544552|Victoria|HA|NorthernAmerica|2021-10-29,Northern America,V1A.3a.2,GISAID
EPI_ISL_8544522|Victoria|HA|NorthernAmerica|2021-12-03,Northern America,V1A.3a.2,GISAID
EPI_ISL_7261751|Victoria|HA|NorthernAmerica|2021-11-03,Northern America,V1A.3,GISAID
EPI_ISL_16761624|Victoria|HA|NorthernAmerica|2022-12-04,Northern America,V1A.3,GISAID
EPI_ISL_16761695|Victoria|HA|NorthernAmerica|2022-12-31,Northern America,V1A.3,GISAID
EPI_ISL_17805980|Victoria|HA|NorthernAmerica|2022-12-26,Northern America,V1A.3a.2,GISAID
EPI_ISL_17064396|Victoria|HA|NorthernAmerica|2022-09-23,Northern America,V1A.3a.2,GISAID
EPI_ISL_17805979|Victoria|HA|NorthernAmerica|2022-10-27,Northern America,V1A.3a.2,GISAID
EPI_ISL_15927689|Victoria|HA|NorthernAmerica|2022-10-23,Northern America,V1A.3a.2,GISAID
EPI_ISL_16761687|Victoria|HA|NorthernAmerica|2022-12-26,Northern America,V1A.3a.2,GISAID
EPI_ISL_17805978|Victoria|HA|NorthernAmerica|2022-11-08,Northern America,V1A.3a.2,GISAID
EPI_ISL_17102683|Victoria|HA|NorthernAmerica|2022-12-30,Northern America,V1A.3a.2,GISAID
EPI_ISL_16198551|Victoria|HA|NorthernAmerica|2022-10-12,Northern America,V1A.3a.2,GISAID
EPI_ISL_16761647|Victoria|HA|NorthernAmerica|2022-11-28,Northern America,V1A.3a.2,GISAID
EPI_ISL_11497355|Victoria|HA|NorthernAmerica|2022-02-07,Northern America,V1A.3a.2,GISAID
EPI_ISL_15927684|Victoria|HA|NorthernAmerica|2022-10-15,Northern America,V1A.3a.2,GISAID
EPI_ISL_16761629|Victoria|HA|NorthernAmerica|2022-12-13,Northern America,V1A.3a.2,GISAID
EPI_ISL_17102911|Victoria|HA|NorthernAmerica|2022-12-31,Northern America,V1A.3a.2,GISAID
CY154418|BV|HA|Oceania|2011-08-22,Oceania,V1A,GenBank
EPI_ISL_95244|Victoria|HA|Oceania|2011-06-07,Oceania,V1A,GISAID
EPI_ISL_94815|Victoria|HA|Oceania|2011-01-04,Oceania,V1A,GISAID
EPI_ISL_99656|Victoria|HA|Oceania|2011-07-29,Oceania,V1A,GISAID
CY154242|BV|HA|Oceania|2011-07-22,Oceania,V1A,GenBank
CY154130|BV|HA|Oceania|2011-07-04,Oceania,V1A,GenBank
CY154026|BV|HA|Oceania|2011-06-06,Oceania,V1A,GenBank
CY150299|BV|HA|Oceania|2011-05-02,Oceania,V1A,GenBank
EPI_ISL_106825|Victoria|HA|Oceania|2011-09-22,Oceania,V1A,GISAID
EPI_ISL_99694|Victoria|HA|Oceania|2011-07-15,Oceania,V1A,GISAID
EPI_ISL_95224|Victoria|HA|Oceania|2011-06-20,Oceania,V1A,GISAID
EPI_ISL_134481|Victoria|HA|Oceania|2011-09-10,Oceania,V1A,GISAID
CY154546|BV|HA|Oceania|2011-09-22,Oceania,V1A,GenBank
CY153962|BV|HA|Oceania|2011-04-30,Oceania,V1A,GenBank
CY154250|BV|HA|Oceania|2011-07-22,Oceania,V1A,GenBank
EPI_ISL_14284942|Victoria|HA|Oceania|2012-10-08,Oceania,V1A,GISAID
EPI_ISL_118621|Victoria|HA|Oceania|2012-01-16,Oceania,V1A,GISAID
EPI_ISL_222249|Victoria|HA|Oceania|2012-09-21,Oceania,V1A,GISAID
EPI_ISL_122555|Victoria|HA|Oceania|2012-05-15,Oceania,V1A,GISAID
EPI_ISL_134519|Victoria|HA|Oceania|2012-06-24,Oceania,V1A,GISAID
EPI_ISL_122551|Victoria|HA|Oceania|2012-05-12,Oceania,V1A,GISAID
EPI_ISL_141585|Victoria|HA|Oceania|2012-11-23,Oceania,V1A,GISAID
EPI_ISL_128722|Victoria|HA|Oceania|2012-07-09,Oceania,V1A,GISAID
EPI_ISL_134521|Victoria|HA|Oceania|2012-08-21,Oceania,V1A,GISAID
EPI_ISL_128724|Victoria|HA|Oceania|2012-03-09,Oceania,V1A,GISAID
EPI_ISL_134487|Victoria|HA|Oceania|2012-06-25,Oceania,V1A,GISAID
EPI_ISL_134494|Victoria|HA|Oceania|2012-07-08,Oceania,V1A,GISAID
EPI_ISL_134529|Victoria|HA|Oceania|2012-06-09,Oceania,V1A,GISAID
EPI_ISL_172987|Victoria|HA|Oceania|2012-11-27,Oceania,V1A,GISAID
EPI_ISL_128740|Victoria|HA|Oceania|2012-05-03,Oceania,V1A,GISAID
EPI_ISL_15146528|Victoria|HA|Oceania|2013-01-31,Oceania,V1A,GISAID
EPI_ISL_15146521|Victoria|HA|Oceania|2013-05-16,Oceania,V1A,GISAID
EPI_ISL_141581|Victoria|HA|Oceania|2013-01-10,Oceania,V1A,GISAID
EPI_ISL_15146475|Victoria|HA|Oceania|2013-05-22,Oceania,V1A,GISAID
EPI_ISL_151575|Victoria|HA|Oceania|2013-09-20,Oceania,V1A,GISAID
EPI_ISL_145340|Victoria|HA|Oceania|2013-05-17,Oceania,V1A,GISAID
EPI_ISL_151534|Victoria|HA|Oceania|2013-08-21,Oceania,V1A,GISAID
EPI_ISL_145327|Victoria|HA|Oceania|2013-03-13,Oceania,V1A,GISAID
EPI_ISL_141586|Victoria|HA|Oceania|2013-01-19,Oceania,V1A,GISAID
EPI_ISL_15146509|Victoria|HA|Oceania|2013-01-28,Oceania,V1A,GISAID
EPI_ISL_15146477|Victoria|HA|Oceania|2013-07-06,Oceania,V1A,GISAID
EPI_ISL_15146503|Victoria|HA|Oceania|2013-10-07,Oceania,V1A,GISAID
EPI_ISL_15146473|Victoria|HA|Oceania|2013-07-16,Oceania,V1A,GISAID
EPI_ISL_145341|Victoria|HA|Oceania|2013-03-04,Oceania,V1A,GISAID
EPI_ISL_15146532|Victoria|HA|Oceania|2013-01-02,Oceania,V1A,GISAID
EPI_ISL_168817|Victoria|HA|Oceania|2014-08-11,Oceania,V1A,GISAID
EPI_ISL_15146535|Victoria|HA|Oceania|2014-12-08,Oceania,V1A,GISAID
EPI_ISL_165917|Victoria|HA|Oceania|2014-01-20,Oceania,V1A,GISAID
EPI_ISL_168835|Victoria|HA|Oceania|2014-09-09,Oceania,V1A,GISAID
EPI_ISL_171792|Victoria|HA|Oceania|2014-11-11,Oceania,V1A,GISAID
EPI_ISL_166182|Victoria|HA|Oceania|2014-02-18,Oceania,V1A,GISAID
EPI_ISL_168832|Victoria|HA|Oceania|2014-05-03,Oceania,V1A,GISAID
EPI_ISL_15146484|Victoria|HA|Oceania|2014-12-02,Oceania,V1A,GISAID
EPI_ISL_168824|Victoria|HA|Oceania|2014-04-01,Oceania,V1A,GISAID
EPI_ISL_15146482|Victoria|HA|Oceania|2014-09-15,Oceania,V1A,GISAID
EPI_ISL_165909|Victoria|HA|Oceania|2014-03-29,Oceania,V1A,GISAID
EPI_ISL_168830|Victoria|HA|Oceania|2014-07-02,Oceania,V1A,GISAID
EPI_ISL_166203|Victoria|HA|Oceania|2014-02-21,Oceania,V1A,GISAID
EPI_ISL_15146537|Victoria|HA|Oceania|2014-10-01,Oceania,V1A,GISAID
EPI_ISL_15146483|Victoria|HA|Oceania|2014-11-13,Oceania,V1A,GISAID
EPI_ISL_194579|Victoria|HA|Oceania|2015-07-07,Oceania,V1A,GISAID
EPI_ISL_202471|Victoria|HA|Oceania|2015-08-15,Oceania,V1A,GISAID
EPI_ISL_202488|Victoria|HA|Oceania|2015-08-03,Oceania,V1A,GISAID
EPI_ISL_194580|Victoria|HA|Oceania|2015-04-23,Oceania,V1A,GISAID
EPI_ISL_15146488|Victoria|HA|Oceania|2015-10-01,Oceania,V1A,GISAID
EPI_ISL_194606|Victoria|HA|Oceania|2015-06-01,Oceania,V1A,GISAID
EPI_ISL_15146541|Victoria|HA|Oceania|2015-09-28,Oceania,V1A,GISAID
EPI_ISL_202492|Victoria|HA|Oceania|2015-08-09,Oceania,V1A,GISAID
EPI_ISL_202487|Victoria|HA|Oceania|2015-06-15,Oceania,V1A,GISAID
EPI_ISL_194610|Victoria|HA|Oceania|2015-06-15,Oceania,V1A,GISAID
EPI_ISL_13046547|Victoria|HA|Oceania|2015-08-03,Oceania,V1A,GISAID
EPI_ISL_192846|Victoria|HA|Oceania|2015-02-12,Oceania,V1A,GISAID
EPI_ISL_194593|Victoria|HA|Oceania|2015-05-28,Oceania,V1A,GISAID
EPI_ISL_308904|Victoria|HA|Oceania|2015-09-30,Oceania,V1A,GISAID
EPI_ISL_194577|Victoria|HA|Oceania|2015-04-30,Oceania,V1A,GISAID
EPI_ISL_239870|Victoria|HA|Oceania|2016-10-04,Oceania,V1A,GISAID
EPI_ISL_239874|Victoria|HA|Oceania|2016-10-04,Oceania,V1A,GISAID
EPI_ISL_239896|Victoria|HA|Oceania|2016-02-29,Oceania,V1A,GISAID
EPI_ISL_239872|Victoria|HA|Oceania|2016-10-04,Oceania,V1A,GISAID
EPI_ISL_233845|Victoria|HA|Oceania|2016-04-08,Oceania,V1A,GISAID
EPI_ISL_227621|Victoria|HA|Oceania|2016-05-21,Oceania,V1A,GISAID
EPI_ISL_230151|Victoria|HA|Oceania|2016-01-16,Oceania,V1A,GISAID
EPI_ISL_240364|Victoria|HA|Oceania|2016-10-10,Oceania,V1A,GISAID
EPI_ISL_237862|Victoria|HA|Oceania|2016-08-17,Oceania,V1A,GISAID
EPI_ISL_222808|Victoria|HA|Oceania|2016-02-07,Oceania,V1A,GISAID
EPI_ISL_227613|Victoria|HA|Oceania|2016-04-13,Oceania,V1A,GISAID
EPI_ISL_227608|Victoria|HA|Oceania|2016-02-17,Oceania,V1A,GISAID
EPI_ISL_239868|Victoria|HA|Oceania|2016-11-10,Oceania,V1A,GISAID
EPI_ISL_233856|Victoria|HA|Oceania|2016-05-04,Oceania,V1A,GISAID
EPI_ISL_233809|Victoria|HA|Oceania|2016-03-27,Oceania,V1A,GISAID
EPI_ISL_294297|Victoria|HA|Oceania|2017-10-09,Oceania,V1A,GISAID
EPI_ISL_299618|Victoria|HA|Oceania|2017-11-22,Oceania,V1A,GISAID
