seqName,region_final,clade,source
KT383588|BY|HA|NorthChina|2015-03-05,North China,Y3,GenBank
EPI_ISL_178052|Yamagata|HA|NorthChina|2015-02-09,North China,Y3,GISAID
KT383620|BY|HA|NorthChina|2015-04-06,North China,Y3,GenBank
KT383645|BY|HA|NorthChina|2015-03-31,North China,Y3,GenBank
KT383610|BY|HA|NorthChina|2015-01-12,North China,Y3,GenBank
EPI_ISL_178051|Yamagata|HA|NorthChina|2015-02-25,North China,Y3,GISAID
EPI_ISL_178042|Yamagata|HA|NorthChina|2015-02-02,North China,Y3,GISAID
EPI_ISL_225392|Yamagata|HA|NorthChina|2016-03-22,North China,Y3,GISAID
EPI_ISL_225411|Yamagata|HA|NorthChina|2016-03-03,North China,Y3,GISAID
EPI_ISL_225384|Yamagata|HA|NorthChina|2016-03-01,North China,Y3,GISAID
EPI_ISL_225383|Yamagata|HA|NorthChina|2016-03-08,North China,Y3,GISAID
EPI_ISL_225393|Yamagata|HA|NorthChina|2016-04-11,North China,Y3,GISAID
EPI_ISL_225395|Yamagata|HA|NorthChina|2016-04-06,North China,Y3,GISAID
EPI_ISL_225390|Yamagata|HA|NorthChina|2016-04-05,North China,Y3,GISAID
EPI_ISL_225405|Yamagata|HA|NorthChina|2016-05-08,North China,Y3,GISAID
EPI_ISL_334824|Yamagata|HA|NorthChina|2017-11-21,North China,Y3,GISAID
EPI_ISL_290562|Yamagata|HA|NorthChina|2017-12-04,North China,Y3,GISAID
EPI_ISL_334779|Yamagata|HA|NorthChina|2017-12-13,North China,Y3,GISAID
EPI_ISL_290567|Yamagata|HA|NorthChina|2017-12-05,North China,Y3,GISAID
EPI_ISL_270666|Yamagata|HA|NorthChina|2017-04-12,North China,Y3,GISAID
EPI_ISL_290554|Yamagata|HA|NorthChina|2017-11-06,North China,Y3,GISAID
EPI_ISL_290573|Yamagata|HA|NorthChina|2017-11-22,North China,Y3,GISAID
EPI_ISL_288703|Yamagata|HA|NorthChina|2017-10-06,North China,Y3,GISAID
EPI_ISL_334814|Yamagata|HA|NorthChina|2017-11-20,North China,Y3,GISAID
EPI_ISL_334852|Yamagata|HA|NorthChina|2017-10-17,North China,Y3,GISAID
EPI_ISL_334781|Yamagata|HA|NorthChina|2017-12-04,North China,Y3,GISAID
EPI_ISL_334847|Yamagata|HA|NorthChina|2017-10-14,North China,Y3,GISAID
EPI_ISL_303185|Yamagata|HA|NorthChina|2017-12-11,North China,Y3,GISAID
EPI_ISL_290553|Yamagata|HA|NorthChina|2017-11-03,North China,Y3,GISAID
EPI_ISL_334783|Yamagata|HA|NorthChina|2017-12-19,North China,Y3,GISAID
EPI_ISL_334831|Yamagata|HA|NorthChina|2017-11-16,North China,Y3,GISAID
EPI_ISL_270676|Yamagata|HA|NorthChina|2017-05-01,North China,Y3,GISAID
EPI_ISL_270702|Yamagata|HA|NorthChina|2017-02-02,North China,Y3,GISAID
EPI_ISL_290566|Yamagata|HA|NorthChina|2017-12-06,North China,Y3,GISAID
EPI_ISL_334784|Yamagata|HA|NorthChina|2017-12-04,North China,Y3,GISAID
EPI_ISL_297008|Yamagata|HA|NorthChina|2018-01-01,North China,Y3,GISAID
EPI_ISL_334712|Yamagata|HA|NorthChina|2018-03-13,North China,Y3,GISAID
EPI_ISL_335112|Yamagata|HA|NorthChina|2018-03-06,North China,Y3,GISAID
EPI_ISL_334730|Yamagata|HA|NorthChina|2018-03-27,North China,Y3,GISAID
EPI_ISL_334711|Yamagata|HA|NorthChina|2018-02-19,North China,Y3,GISAID
EPI_ISL_334701|Yamagata|HA|NorthChina|2018-03-01,North China,Y3,GISAID
EPI_ISL_335000|Yamagata|HA|NorthChina|2018-04-14,North China,Y3,GISAID
EPI_ISL_334700|Yamagata|HA|NorthChina|2018-02-23,North China,Y3,GISAID
EPI_ISL_334705|Yamagata|HA|NorthChina|2018-02-07,North China,Y3,GISAID
EPI_ISL_335102|Yamagata|HA|NorthChina|2018-03-05,North China,Y3,GISAID
EPI_ISL_334708|Yamagata|HA|NorthChina|2018-03-05,North China,Y3,GISAID
EPI_ISL_334802|Yamagata|HA|NorthChina|2018-02-05,North China,Y3,GISAID
EPI_ISL_296999|Yamagata|HA|NorthChina|2018-01-02,North China,Y3,GISAID
EPI_ISL_334809|Yamagata|HA|NorthChina|2018-02-21,North China,Y3,GISAID
EPI_ISL_334742|Yamagata|HA|NorthChina|2018-02-12,North China,Y3,GISAID
EPI_ISL_334799|Yamagata|HA|NorthChina|2018-02-04,North China,Y3,GISAID
EPI_ISL_334798|Yamagata|HA|NorthChina|2018-02-02,North China,Y3,GISAID
EPI_ISL_335094|Yamagata|HA|NorthChina|2018-04-18,North China,Y3,GISAID
EPI_ISL_334807|Yamagata|HA|NorthChina|2018-02-12,North China,Y3,GISAID
EPI_ISL_335016|Yamagata|HA|NorthChina|2018-04-12,North China,Y3,GISAID
EPI_ISL_297013|Yamagata|HA|NorthChina|2018-01-02,North China,Y3,GISAID
EPI_ISL_367334|Yamagata|HA|NorthChina|2019-04-22,North China,Y3,GISAID
EPI_ISL_344382|Yamagata|HA|NorthChina|2019-01-14,North China,Y3,GISAID
EPI_ISL_367095|Yamagata|HA|NorthChina|2019-02-12,North China,Y3,GISAID
EPI_ISL_102463|Yamagata|HA|NorthernAmerica|2011-12-22,Northern America,Y2,GISAID
EPI_ISL_107099|Yamagata|HA|NorthernAmerica|2011-12-27,Northern America,Y1,GISAID
EPI_ISL_115061|Yamagata|HA|NorthernAmerica|2011-04-10,Northern America,Y1,GISAID
EPI_ISL_101366|Yamagata|HA|NorthernAmerica|2011-12-11,Northern America,Y2,GISAID
EPI_ISL_104022|Yamagata|HA|NorthernAmerica|2011-12-21,Northern America,Y1,GISAID
EPI_ISL_93569|Yamagata|HA|NorthernAmerica|2011-04-06,Northern America,Y1,GISAID
EPI_ISL_100092|Yamagata|HA|NorthernAmerica|2011-10-25,Northern America,Y1,GISAID
EPI_ISL_88932|Yamagata|HA|NorthernAmerica|2011-01-26,Northern America,Y1,GISAID
EPI_ISL_100090|Yamagata|HA|NorthernAmerica|2011-10-14,Northern America,Y1,GISAID
EPI_ISL_101363|Yamagata|HA|NorthernAmerica|2011-12-17,Northern America,Y3,GISAID
EPI_ISL_99629|Yamagata|HA|NorthernAmerica|2011-09-22,Northern America,Y1,GISAID
CY175617|BY|HA|NorthernAmerica|2011-01-31,Northern America,Y1,GenBank
EPI_ISL_104030|Yamagata|HA|NorthernAmerica|2011-12-30,Northern America,Y2,GISAID
EPI_ISL_104027|Yamagata|HA|NorthernAmerica|2011-12-05,Northern America,Y1,GISAID
EPI_ISL_101359|Yamagata|HA|NorthernAmerica|2011-11-30,Northern America,Y2,GISAID
EPI_ISL_102465|Yamagata|HA|NorthernAmerica|2011-12-08,Northern America,Y1,GISAID
EPI_ISL_100087|Yamagata|HA|NorthernAmerica|2011-11-14,Northern America,Y1,GISAID
EPI_ISL_93550|Yamagata|HA|NorthernAmerica|2011-02-08,Northern America,Y1,GISAID
CY175849|BY|HA|NorthernAmerica|2011-02-24,Northern America,Y2,GenBank
EPI_ISL_88888|Yamagata|HA|NorthernAmerica|2011-02-10,Northern America,Y1,GISAID
EPI_ISL_87795|Yamagata|HA|NorthernAmerica|2011-01-10,Northern America,Y1,GISAID
EPI_ISL_129791|Yamagata|HA|NorthernAmerica|2012-09-25,Northern America,Y2,GISAID
EPI_ISL_132977|Yamagata|HA|NorthernAmerica|2012-12-08,Northern America,Y2,GISAID
CY120808|BY|HA|NorthernAmerica|2012-04-19,Northern America,Y2,GenBank
EPI_ISL_139544|Yamagata|HA|NorthernAmerica|2012-12-23,Northern America,Y2,GISAID
CY176009|BY|HA|NorthernAmerica|2012-03-01,Northern America,Y3,GenBank
EPI_ISL_105781|Yamagata|HA|NorthernAmerica|2012-01-07,Northern America,Y3,GISAID
CY134624|BY|HA|NorthernAmerica|2012-12-11,Northern America,Y2,GenBank
CY173779|BY|HA|NorthernAmerica|2012-02-28,Northern America,Y3,GenBank
EPI_ISL_107094|Yamagata|HA|NorthernAmerica|2012-01-30,Northern America,Y2,GISAID
EPI_ISL_136479|Yamagata|HA|NorthernAmerica|2012-12-10,Northern America,Y2,GISAID
CY176137|BY|HA|NorthernAmerica|2012-04-08,Northern America,Y3,GenBank
CY141286|BY|HA|NorthernAmerica|2012-12-09,Northern America,Y2,GenBank
EPI_ISL_131850|Yamagata|HA|NorthernAmerica|2012-11-04,Northern America,Y2,GISAID
CY130163|BY|HA|NorthernAmerica|2012-05-16,Northern America,Y2,GenBank
CY176193|BY|HA|NorthernAmerica|2012-04-14,Northern America,Y2,GenBank
EPI_ISL_132619|Yamagata|HA|NorthernAmerica|2012-11-26,Northern America,Y2,GISAID
EPI_ISL_136478|Yamagata|HA|NorthernAmerica|2012-12-18,Northern America,Y2,GISAID
EPI_ISL_132971|Yamagata|HA|NorthernAmerica|2012-10-03,Northern America,Y2,GISAID
EPI_ISL_124958|Yamagata|HA|NorthernAmerica|2012-06-14,Northern America,Y2,GISAID
EPI_ISL_122155|Yamagata|HA|NorthernAmerica|2012-06-02,Northern America,Y2,GISAID
CY130166|BY|HA|NorthernAmerica|2012-09-20,Northern America,Y1,GenBank
CY171791|BY|HA|NorthernAmerica|2013-02-20,Northern America,Y2,GenBank
EPI_ISL_143236|Yamagata|HA|NorthernAmerica|2013-04-26,Northern America,Y2,GISAID
CY172143|BY|HA|NorthernAmerica|2013-02-06,Northern America,Y2,GenBank
CY147288|BY|HA|NorthernAmerica|2013-04-16,Northern America,Y2,GenBank
EPI_ISL_153511|Yamagata|HA|NorthernAmerica|2013-11-16,Northern America,Y2,GISAID
CY147278|BY|HA|NorthernAmerica|2013-04-02,Northern America,Y2,GenBank
CY141319|BY|HA|NorthernAmerica|2013-01-11,Northern America,Y2,GenBank
KF886327|BY|HA|NorthernAmerica|2013-03-11,Northern America,Y2,GenBank
EPI_ISL_155677|Yamagata|HA|NorthernAmerica|2013-12-20,Northern America,Y2,GISAID
EPI_ISL_154838|Yamagata|HA|NorthernAmerica|2013-11-22,Northern America,Y3,GISAID
EPI_ISL_142887|Yamagata|HA|NorthernAmerica|2013-04-03,Northern America,Y2,GISAID
CY163442|BY|HA|NorthernAmerica|2013-04-30,Northern America,Y2,GenBank
EPI_ISL_139551|Yamagata|HA|NorthernAmerica|2013-02-25,Northern America,Y2,GISAID
EPI_ISL_134847|Yamagata|HA|NorthernAmerica|2013-01-09,Northern America,Y2,GISAID
EPI_ISL_138955|Yamagata|HA|NorthernAmerica|2013-02-12,Northern America,Y2,GISAID
CY163443|BY|HA|NorthernAmerica|2013-05-08,Northern America,Y2,GenBank
EPI_ISL_137520|Yamagata|HA|NorthernAmerica|2013-01-14,Northern America,Y2,GISAID
KF886346|BY|HA|NorthernAmerica|2013-02-13,Northern America,Y2,GenBank
EPI_ISL_138559|Yamagata|HA|NorthernAmerica|2013-01-23,Northern America,Y2,GISAID
CY147233|BY|HA|NorthernAmerica|2013-03-14,Northern America,Y2,GenBank
CY147227|BY|HA|NorthernAmerica|2013-03-13,Northern America,Y2,GenBank
KP864170|BY|HA|NorthernAmerica|2014-02-04,Northern America,Y2,GenBank
EPI_ISL_170072|Yamagata|HA|NorthernAmerica|2014-12-01,Northern America,Y3,GISAID
CY191491|BY|HA|NorthernAmerica|2014-04-02,Northern America,Y3,GenBank
KP864193|BY|HA|NorthernAmerica|2014-02-10,Northern America,Y3,GenBank
EPI_ISL_157838|Yamagata|HA|NorthernAmerica|2014-01-29,Northern America,Y3,GISAID
CY187784|BY|HA|NorthernAmerica|2014-03-24,Northern America,Y3,GenBank
KP864277|BY|HA|NorthernAmerica|2014-03-12,Northern America,Y3,GenBank
EPI_ISL_172225|Yamagata|HA|NorthernAmerica|2014-12-08,Northern America,Y3,GISAID
EPI_ISL_159599|Yamagata|HA|NorthernAmerica|2014-03-23,Northern America,Y3,GISAID
KP864265|BY|HA|NorthernAmerica|2014-02-12,Northern America,Y2,GenBank
EPI_ISL_160226|Yamagata|HA|NorthernAmerica|2014-03-24,Northern America,Y3,GISAID
KP864303|BY|HA|NorthernAmerica|2014-04-01,Northern America,Y2,GenBank
KP864250|BY|HA|NorthernAmerica|2014-04-30,Northern America,Y3,GenBank
EPI_ISL_164880|Yamagata|HA|NorthernAmerica|2014-07-09,Northern America,Y3,GISAID
KP864151|BY|HA|NorthernAmerica|2014-03-31,Northern America,Y3,GenBank
EPI_ISL_173816|Yamagata|HA|NorthernAmerica|2014-12-17,Northern America,Y3,GISAID
KP864152|BY|HA|NorthernAmerica|2014-04-01,Northern America,Y3,GenBank
KP864254|BY|HA|NorthernAmerica|2014-02-19,Northern America,Y3,GenBank
EPI_ISL_173812|Yamagata|HA|NorthernAmerica|2014-12-18,Northern America,Y3,GISAID
CY191467|BY|HA|NorthernAmerica|2014-03-24,Northern America,Y3,GenBank
KP864237|BY|HA|NorthernAmerica|2014-04-12,Northern America,Y3,GenBank
EPI_ISL_177200|Yamagata|HA|NorthernAmerica|2015-02-09,Northern America,Y3,GISAID
KT313438|BY|HA|NorthernAmerica|2015-02-17,Northern America,Y3,GenBank
EPI_ISL_177156|Yamagata|HA|NorthernAmerica|2015-02-19,Northern America,Y3,GISAID
EPI_ISL_195531|Yamagata|HA|NorthernAmerica|2015-04-11,Northern America,Y3,GISAID
EPI_ISL_193638|Yamagata|HA|NorthernAmerica|2015-06-18,Northern America,Y3,GISAID
KU729544|BY|HA|NorthernAmerica|2015-03-04,Northern America,Y3,GenBank
EPI_ISL_195517|Yamagata|HA|NorthernAmerica|2015-05-06,Northern America,Y3,GISAID
CY239229|BY|HA|NorthernAmerica|2015-04-03,Northern America,Y3,GenBank
EPI_ISL_206972|Yamagata|HA|NorthernAmerica|2015-12-03,Northern America,Y3,GISAID
EPI_ISL_194866|Yamagata|HA|NorthernAmerica|2015-04-24,Northern America,Y3,GISAID
EPI_ISL_203288|Yamagata|HA|NorthernAmerica|2015-11-14,Northern America,Y3,GISAID
EPI_ISL_205676|Yamagata|HA|NorthernAmerica|2015-12-02,Northern America,Y3,GISAID
EPI_ISL_212881|Yamagata|HA|NorthernAmerica|2015-11-28,Northern America,Y3,GISAID
EPI_ISL_197426|Yamagata|HA|NorthernAmerica|2015-08-15,Northern America,Y3,GISAID
EPI_ISL_178217|Yamagata|HA|NorthernAmerica|2015-03-11,Northern America,Y3,GISAID
CY239197|BY|HA|NorthernAmerica|2015-04-14,Northern America,Y3,GenBank
EPI_ISL_222288|Yamagata|HA|NorthernAmerica|2016-01-02,Northern America,Y3,GISAID
CY194047|BY|HA|NorthernAmerica|2015-02-24,Northern America,Y3,GenBank
EPI_ISL_197435|Yamagata|HA|NorthernAmerica|2015-04-18,Northern America,Y3,GISAID
KU729645|BY|HA|NorthernAmerica|2015-03-12,Northern America,Y3,GenBank
EPI_ISL_173796|Yamagata|HA|NorthernAmerica|2015-01-17,Northern America,Y3,GISAID
EPI_ISL_214318|Yamagata|HA|NorthernAmerica|2016-01-22,Northern America,Y3,GISAID
EPI_ISL_229250|Yamagata|HA|NorthernAmerica|2016-04-09,Northern America,Y3,GISAID
CY208186|BY|HA|NorthernAmerica|2016-01-19,Northern America,Y3,GenBank
EPI_ISL_230556|Yamagata|HA|NorthernAmerica|2016-05-30,Northern America,Y3,GISAID
EPI_ISL_223028|Yamagata|HA|NorthernAmerica|2016-03-29,Northern America,Y3,GISAID
EPI_ISL_218463|Yamagata|HA|NorthernAmerica|2016-04-25,Northern America,Y3,GISAID
EPI_ISL_229247|Yamagata|HA|NorthernAmerica|2016-03-15,Northern America,Y3,GISAID
EPI_ISL_212835|Yamagata|HA|NorthernAmerica|2016-01-16,Northern America,Y3,GISAID
EPI_ISL_229261|Yamagata|HA|NorthernAmerica|2016-05-08,Northern America,Y3,GISAID
EPI_ISL_243909|Yamagata|HA|NorthernAmerica|2016-12-09,Northern America,Y3,GISAID
EPI_ISL_224316|Yamagata|HA|NorthernAmerica|2016-05-15,Northern America,Y3,GISAID
EPI_ISL_229408|Yamagata|HA|NorthernAmerica|2016-04-20,Northern America,Y3,GISAID
EPI_ISL_218714|Yamagata|HA|NorthernAmerica|2016-03-09,Northern America,Y3,GISAID
EPI_ISL_220617|Yamagata|HA|NorthernAmerica|2016-03-25,Northern America,Y3,GISAID
EPI_ISL_265794|Yamagata|HA|NorthernAmerica|2016-12-28,Northern America,Y3,GISAID
EPI_ISL_217632|Yamagata|HA|NorthernAmerica|2016-01-27,Northern America,Y3,GISAID
EPI_ISL_217834|Yamagata|HA|NorthernAmerica|2016-02-20,Northern America,Y3,GISAID
EPI_ISL_220736|Yamagata|HA|NorthernAmerica|2016-03-17,Northern America,Y3,GISAID
EPI_ISL_212858|Yamagata|HA|NorthernAmerica|2016-01-18,Northern America,Y3,GISAID
EPI_ISL_232269|Yamagata|HA|NorthernAmerica|2016-05-29,Northern America,Y3,GISAID
EPI_ISL_222924|Yamagata|HA|NorthernAmerica|2016-04-03,Northern America,Y3,GISAID
EPI_ISL_306132|Yamagata|HA|NorthernAmerica|2017-11-30,Northern America,Y3,GISAID
MH294800|BY|HA|NorthernAmerica|2017-12-19,Northern America,Y3,GenBank
EPI_ISL_289260|Yamagata|HA|NorthernAmerica|2017-03-23,Northern America,Y3,GISAID
EPI_ISL_298433|Yamagata|HA|NorthernAmerica|2017-12-31,Northern America,Y3,GISAID
EPI_ISL_257978|Yamagata|HA|NorthernAmerica|2017-03-20,Northern America,Y3,GISAID
EPI_ISL_292695|Yamagata|HA|NorthernAmerica|2017-12-11,Northern America,Y3,GISAID
EPI_ISL_267517|Yamagata|HA|NorthernAmerica|2017-04-24,Northern America,Y3,GISAID
EPI_ISL_255793|Yamagata|HA|NorthernAmerica|2017-02-12,Northern America,Y3,GISAID
EPI_ISL_290816|Yamagata|HA|NorthernAmerica|2017-12-17,Northern America,Y3,GISAID
EPI_ISL_285809|Yamagata|HA|NorthernAmerica|2017-11-02,Northern America,Y3,GISAID
EPI_ISL_264513|Yamagata|HA|NorthernAmerica|2017-04-18,Northern America,Y3,GISAID
EPI_ISL_289591|Yamagata|HA|NorthernAmerica|2017-11-30,Northern America,Y3,GISAID
MH216566|BY|HA|NorthernAmerica|2017-01-16,Northern America,Y3,GenBank
EPI_ISL_259466|Yamagata|HA|NorthernAmerica|2017-03-14,Northern America,Y3,GISAID
MH216615|BY|HA|NorthernAmerica|2017-04-26,Northern America,Y3,GenBank
EPI_ISL_262842|Yamagata|HA|NorthernAmerica|2017-03-13,Northern America,Y3,GISAID
EPI_ISL_282246|Yamagata|HA|NorthernAmerica|2017-09-05,Northern America,Y3,GISAID
EPI_ISL_264812|Yamagata|HA|NorthernAmerica|2017-04-19,Northern America,Y3,GISAID
EPI_ISL_275998|Yamagata|HA|NorthernAmerica|2017-07-06,Northern America,Y3,GISAID
EPI_ISL_295966|Yamagata|HA|NorthernAmerica|2017-12-18,Northern America,Y3,GISAID
EPI_ISL_300270|Yamagata|HA|NorthernAmerica|2017-12-27,Northern America,Y3,GISAID
EPI_ISL_302934|Yamagata|HA|NorthernAmerica|2018-01-29,Northern America,Y3,GISAID
EPI_ISL_361546|Yamagata|HA|NorthernAmerica|2018-03-01,Northern America,Y3,GISAID
EPI_ISL_311581|Yamagata|HA|NorthernAmerica|2018-04-09,Northern America,Y3,GISAID
EPI_ISL_381184|Yamagata|HA|NorthernAmerica|2018-01-29,Northern America,Y3,GISAID
EPI_ISL_309105|Yamagata|HA|NorthernAmerica|2018-03-08,Northern America,Y3,GISAID
EPI_ISL_361795|Yamagata|HA|NorthernAmerica|2018-01-29,Northern America,Y3,GISAID
MH748049|BY|HA|NorthernAmerica|2018-01-12,Northern America,Y3,GenBank
EPI_ISL_361540|Yamagata|HA|NorthernAmerica|2018-02-28,Northern America,Y3,GISAID
EPI_ISL_315847|Yamagata|HA|NorthernAmerica|2018-06-11,Northern America,Y3,GISAID
EPI_ISL_302939|Yamagata|HA|NorthernAmerica|2018-02-13,Northern America,Y3,GISAID
MH603764|BY|HA|NorthernAmerica|2018-01-25,Northern America,Y3,GenBank
MH603734|BY|HA|NorthernAmerica|2018-03-05,Northern America,Y3,GenBank
EPI_ISL_303208|Yamagata|HA|NorthernAmerica|2018-02-13,Northern America,Y3,GISAID
EPI_ISL_305143|Yamagata|HA|NorthernAmerica|2018-02-19,Northern America,Y3,GISAID
EPI_ISL_307805|Yamagata|HA|NorthernAmerica|2018-03-23,Northern America,Y3,GISAID
MH603707|BY|HA|NorthernAmerica|2018-01-10,Northern America,Y3,GenBank
EPI_ISL_360979|Yamagata|HA|NorthernAmerica|2018-02-05,Northern America,Y3,GISAID
EPI_ISL_360523|Yamagata|HA|NorthernAmerica|2018-03-28,Northern America,Y3,GISAID
EPI_ISL_361079|Yamagata|HA|NorthernAmerica|2018-03-05,Northern America,Y3,GISAID
EPI_ISL_309724|Yamagata|HA|NorthernAmerica|2018-04-07,Northern America,Y3,GISAID
EPI_ISL_413404|Yamagata|HA|NorthernAmerica|2019-12-25,Northern America,Y3,GISAID
EPI_ISL_355648|Yamagata|HA|NorthernAmerica|2019-04-05,Northern America,Y3,GISAID
EPI_ISL_356333|Yamagata|HA|NorthernAmerica|2019-03-16,Northern America,Y3,GISAID
MN874020|BY|HA|NorthernAmerica|2019-04-05,Northern America,Y3,GenBank
EPI_ISL_409706|Yamagata|HA|NorthernAmerica|2019-12-09,Northern America,Y3,GISAID
EPI_ISL_348288|Yamagata|HA|NorthernAmerica|2019-02-27,Northern America,Y3,GISAID
EPI_ISL_364226|Yamagata|HA|NorthernAmerica|2019-06-01,Northern America,Y3,GISAID
EPI_ISL_342186|Yamagata|HA|NorthernAmerica|2019-01-08,Northern America,Y3,GISAID
EPI_ISL_339780|Yamagata|HA|NorthernAmerica|2019-01-05,Northern America,Y3,GISAID
EPI_ISL_338648|Yamagata|HA|NorthernAmerica|2019-01-01,Northern America,Y3,GISAID
EPI_ISL_362504|Yamagata|HA|NorthernAmerica|2019-04-14,Northern America,Y3,GISAID
EPI_ISL_401314|Yamagata|HA|NorthernAmerica|2019-11-22,Northern America,Y3,GISAID
EPI_ISL_344847|Yamagata|HA|NorthernAmerica|2019-01-29,Northern America,Y3,GISAID
EPI_ISL_409320|Yamagata|HA|NorthernAmerica|2019-12-19,Northern America,Y3,GISAID
EPI_ISL_339794|Yamagata|HA|NorthernAmerica|2019-01-10,Northern America,Y3,GISAID
EPI_ISL_377605|Yamagata|HA|NorthernAmerica|2019-07-13,Northern America,Y3,GISAID
EPI_ISL_339827|Yamagata|HA|NorthernAmerica|2019-01-09,Northern America,Y3,GISAID
EPI_ISL_409550|Yamagata|HA|NorthernAmerica|2019-12-16,Northern America,Y3,GISAID
EPI_ISL_339814|Yamagata|HA|NorthernAmerica|2019-01-01,Northern America,Y3,GISAID
MT637907|BY|HA|NorthernAmerica|2019-04-24,Northern America,Y3,GenBank
EPI_ISL_380258|Yamagata|HA|NorthernAmerica|2019-02-13,Northern America,Y3,GISAID
EPI_ISL_122582|Yamagata|HA|Oceania|2011-05-12,Oceania,Y1,GISAID
EPI_ISL_106830|Yamagata|HA|Oceania|2011-09-16,Oceania,Y2,GISAID
EPI_ISL_118593|Yamagata|HA|Oceania|2011-10-15,Oceania,Y2,GISAID
EPI_ISL_106842|Yamagata|HA|Oceania|2011-11-18,Oceania,Y1,GISAID
EPI_ISL_118614|Yamagata|HA|Oceania|2011-10-10,Oceania,Y1,GISAID
EPI_ISL_106836|Yamagata|HA|Oceania|2011-11-21,Oceania,Y1,GISAID
EPI_ISL_128744|Yamagata|HA|Oceania|2012-05-01,Oceania,Y2,GISAID
EPI_ISL_141587|Yamagata|HA|Oceania|2012-11-27,Oceania,Y3,GISAID
CY197689|BY|HA|Oceania|2012-07-17,Oceania,Y2,GenBank
EPI_ISL_134499|Yamagata|HA|Oceania|2012-07-12,Oceania,Y3,GISAID
CY197985|BY|HA|Oceania|2012-08-29,Oceania,Y2,GenBank
CY197281|BY|HA|Oceania|2012-08-02,Oceania,Y2,GenBank
EPI_ISL_134522|Yamagata|HA|Oceania|2012-09-03,Oceania,Y2,GISAID
CY197945|BY|HA|Oceania|2012-08-07,Oceania,Y3,GenBank
CY197025|BY|HA|Oceania|2012-06-25,Oceania,Y2,GenBank
CY197305|BY|HA|Oceania|2012-05-27,Oceania,Y1,GenBank
EPI_ISL_121697|Yamagata|HA|Oceania|2012-03-03,Oceania,Y2,GISAID
CY197601|BY|HA|Oceania|2012-08-10,Oceania,Y2,GenBank
CY197537|BY|HA|Oceania|2012-07-09,Oceania,Y2,GenBank
EPI_ISL_134505|Yamagata|HA|Oceania|2012-06-19,Oceania,Y2,GISAID
CY197345|BY|HA|Oceania|2012-07-06,Oceania,Y2,GenBank
CY197617|BY|HA|Oceania|2012-08-17,Oceania,Y2,GenBank
CY197073|BY|HA|Oceania|2012-06-16,Oceania,Y2,GenBank
EPI_ISL_134486|Yamagata|HA|Oceania|2012-06-28,Oceania,Y2,GISAID
EPI_ISL_134526|Yamagata|HA|Oceania|2012-07-03,Oceania,Y2,GISAID
CY196820|BY|HA|Oceania|2012-05-23,Oceania,Y2,GenBank
EPI_ISL_118615|Yamagata|HA|Oceania|2012-02-04,Oceania,Y1,GISAID
CY199601|BY|HA|Oceania|2013-09-20,Oceania,Y2,GenBank
CY199113|BY|HA|Oceania|2013-07-08,Oceania,Y2,GenBank
EPI_ISL_151593|Yamagata|HA|Oceania|2013-10-01,Oceania,Y2,GISAID
CY198257|BY|HA|Oceania|2013-07-02,Oceania,Y2,GenBank
CY198345|BY|HA|Oceania|2013-04-27,Oceania,Y2,GenBank
CY200369|BY|HA|Oceania|2013-12-03,Oceania,Y2,GenBank
CY199353|BY|HA|Oceania|2013-09-13,Oceania,Y2,GenBank
CY198353|BY|HA|Oceania|2013-05-01,Oceania,Y2,GenBank
CY198761|BY|HA|Oceania|2013-07-18,Oceania,Y2,GenBank
EPI_ISL_145347|Yamagata|HA|Oceania|2013-07-07,Oceania,Y2,GISAID
CY199425|BY|HA|Oceania|2013-08-30,Oceania,Y2,GenBank
CY198993|BY|HA|Oceania|2013-06-14,Oceania,Y2,GenBank
EPI_ISL_151577|Yamagata|HA|Oceania|2013-09-16,Oceania,Y2,GISAID
EPI_ISL_151537|Yamagata|HA|Oceania|2013-08-23,Oceania,Y2,GISAID
CY199705|BY|HA|Oceania|2013-08-15,Oceania,Y2,GenBank
EPI_ISL_141575|Yamagata|HA|Oceania|2013-03-13,Oceania,Y2,GISAID
CY198369|BY|HA|Oceania|2013-05-20,Oceania,Y2,GenBank
CY198577|BY|HA|Oceania|2013-07-28,Oceania,Y2,GenBank
CY198665|BY|HA|Oceania|2013-06-30,Oceania,Y2,GenBank
CY199689|BY|HA|Oceania|2013-10-14,Oceania,Y2,GenBank
CY198153|BY|HA|Oceania|2013-06-05,Oceania,Y2,GenBank
EPI_ISL_165908|Yamagata|HA|Oceania|2014-04-08,Oceania,Y2,GISAID
CY201929|BY|HA|Oceania|2014-08-11,Oceania,Y3,GenBank
EPI_ISL_168837|Yamagata|HA|Oceania|2014-07-20,Oceania,Y3,GISAID
EPI_ISL_171801|Yamagata|HA|Oceania|2014-10-08,Oceania,Y3,GISAID
EPI_ISL_166180|Yamagata|HA|Oceania|2014-05-27,Oceania,Y3,GISAID
EPI_ISL_168838|Yamagata|HA|Oceania|2014-06-19,Oceania,Y3,GISAID
EPI_ISL_166177|Yamagata|HA|Oceania|2014-06-12,Oceania,Y3,GISAID
EPI_ISL_161910|Yamagata|HA|Oceania|2014-01-30,Oceania,Y2,GISAID
EPI_ISL_168834|Yamagata|HA|Oceania|2014-09-09,Oceania,Y3,GISAID
EPI_ISL_168840|Yamagata|HA|Oceania|2014-09-03,Oceania,Y3,GISAID
